sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type,series_status_tag
上汽大众,指导价：,0,Polo,9.99-12.39万,391,https://p1-dcd.byteimg.com/img/motor-img/eba2358ed85a7a44848204296b36e7b5~noop.png,7.69-10.09万,False,10003910000000,9.99-12.39万,,,,,333,1628413767798016577,1,大众,轿车,
上汽大众,指导价：,0,桑塔纳,8.69-11.59万,394,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef00000bc694699a8f9~noop.png,5.69-8.59万,False,10003940000000,8.69-11.59万,,,,,317,1628413767798017238,1,大众,轿车,
一汽-大众,指导价：,0,宝来,9.88-15.70万,409,https://p1-dcd.byteimg.com/img/motor-img/1110b4ca6fe65b9a89c9630c46f112ea~noop.png,5.93-9.42万,False,10004090000000,9.88-15.70万,,,,,355,1628413767798017919,1,大众,轿车,
一汽-大众,指导价：,0,宝来·纯电,13.68-15.08万,3278,https://p9-dcd.byteimg.com/img/motor-img/36d4721b88d59fc9a07fe6d988eec264~noop.png,7.38-10.08万,False,10032780000000,13.68-15.08万,,,,,0,1628413767798018380,1,大众,轿车,
上汽大众,指导价：,0,朗逸,9.99-16.19万,393,https://p1-dcd.byteimg.com/img/motor-img/ecd120e2d0d2417b4b1b351097d957aa~noop.png,6.79-12.99万,False,10003930000000,9.99-16.19万,,,,,357,1628413767798018931,1,大众,轿车,
上汽大众,指导价：,0,朗逸纯电,14.89万,3277,https://p1-dcd.byteimg.com/img/motor-img/929b29ee31fec0b53ed5d9fc185f83d2~noop.png,14.89万,False,10032770000000,14.89万,,,,,361,1628413767798019382,1,大众,轿车,
一汽-大众,指导价：,0,C-TREK蔚领,12.59-13.57万,412,https://p3-dcd.byteimg.com/img/motor-img/ab57c8af603c88cb66142a52c085dcd0~noop.png,7.55-8.53万,False,10004120000000,12.59-13.57万,,,,,345,1628413767798019793,1,大众,轿车,
一汽-大众,指导价：,0,高尔夫,12.98-16.58万,410,https://p1-dcd.byteimg.com/img/motor-img/760b10bceee8879554a3cad1bcbf4b5e~noop.png,8.78-12.38万,False,10004100000000,12.98-16.58万,,,,,373,1628413767798020184,1,大众,轿车,
一汽-大众,指导价：,0,高尔夫·嘉旅,14.40-19.28万,411,https://p9-dcd.byteimg.com/img/motor-img/964cbbb3005900f5bc0925d43fb43094~noop.png,8.90-13.78万,False,10004110000000,14.40-19.28万,,,,,356,1628413767798020765,1,大众,轿车,
一汽-大众,指导价：,0,高尔夫·纯电,14.77-16.88万,3147,https://p1-dcd.byteimg.com/img/motor-img/e13dc8d154e185a73f4bafbe2dc83dc2~noop.png,8.47-10.58万,False,10031470000000,14.77-16.88万,,,,,363,1628413767798021185,1,大众,轿车,
一汽-大众,指导价：,0,速腾,13.59-16.59万,414,https://p1-dcd.byteimg.com/img/motor-img/5c4b2314f810f1ba591f11301b294e1a~noop.png,8.15-9.95万,False,10004140000000,13.59-16.59万,,,,,368,1628413767798021606,1,大众,轿车,
上汽大众,指导价：,0,凌渡,14.99-18.69万,397,https://p1-dcd.byteimg.com/img/motor-img/ce085665ac35a08fb6ba5a07a22c841d~noop.png,10.49-14.19万,False,10003970000000,14.99-18.69万,,,,,364,1628413767798022017,1,大众,轿车,
上汽大众,指导价：,0,帕萨特,18.59-28.29万,398,https://p3-dcd.byteimg.com/img/motor-img/f1851fba88cf442afa5b53abe4b01aec~noop.png,13.59-23.29万,False,10003980000000,18.59-28.29万,,,,,388,1628413767798022408,1,大众,轿车,
上汽大众,指导价：,0,帕萨特PHEV,24.39-25.39万,2989,https://p3-dcd.byteimg.com/img/motor-img/6783da0b1196228cd3ad7325eb10384f~noop.png,19.39-20.39万,False,10029890000000,24.39-25.39万,,,,,386,1628413767798022839,1,大众,轿车,
一汽-大众,指导价：,0,迈腾,18.69-30.99万,415,https://p1-dcd.byteimg.com/img/motor-img/8c83328da3313b2982cff5ccd560e2f3~noop.png,12.79-25.09万,False,10004150000000,18.69-30.99万,,,,,396,1628413767798023349,1,大众,轿车,
一汽-大众,指导价：,0,迈腾GTE,25.39-26.89万,3142,https://p1-dcd.byteimg.com/img/motor-img/21153e94c72075e63ab6e389a48c43f7~noop.png,18.29-19.79万,False,10031420000000,25.39-26.89万,,,,,385,1628413767798023750,1,大众,轿车,
