sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type
力帆汽车,指导价：,3,力帆650,暂无报价,2212,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef600005e09f72fe459~noop.png,,True,1010022120000000,暂无报价,,,,,0,1628414080629375140,101,力帆汽车,轿车·未上市
力帆汽车,指导价：,3,力帆X70,暂无报价,1659,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef8000034cf71442d8c~noop.png,,True,1010016590000000,暂无报价,,,,,0,1628414080629376512,101,力帆汽车,SUV·未上市
力帆汽车,指导价：,3,轩朗EV,暂无报价,3580,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef00000d4ce5707ebc4~noop.png,,True,1010035800000000,暂无报价,,,,,0,1628414080629377895,101,力帆汽车,MPV·未上市
力帆汽车,指导价：,1,力帆820 EV,15.00-27.98万,3055,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef20000173c57de0b00~noop.png,,True,1010030550000000,15.00-27.98万,,,,,0,1628414080629379217,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆320,3.48-5.49万,912,https://p1-dcd.byteimg.com/img/mosaic-legacy/1767400004fd19616959b~noop.png,,True,1010009120000000,3.48-5.49万,,,,,0,1628414080629379868,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆330,3.98-5.48万,914,https://p1-dcd.byteimg.com/img/mosaic-legacy/1767400004952f62ec3c3~noop.png,,True,1010009140000000,3.98-5.48万,,,,,0,1628414080629380630,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆330 EV,11.12-14.68万,913,https://p1-dcd.byteimg.com/img/mosaic-legacy/beef00009828fca26ecc~noop.png,,True,1010009130000000,11.12-14.68万,,,,,0,1628414080629381281,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆530,5.18-6.98万,916,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef50000a46cab1c3d43~noop.png,,True,1010009160000000,5.18-6.98万,,,,,0,1628414080629381852,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆520,3.99-7.88万,915,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef600004acbda64ec7f~noop.png,,True,1010009150000000,3.99-7.88万,,,,,0,1628414080629382443,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆620,4.59-7.98万,918,https://p3-dcd.byteimg.com/img/mosaic-legacy/bef400011491fc29ed59~noop.png,,True,1010009180000000,4.59-7.98万,,,,,0,1628414080629383245,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆620 EV,21.98-24.98万,920,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef400001a9fa2089d5e~noop.png,,True,1010009200000000,21.98-24.98万,,,,,0,1628414080629383946,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆630,5.49-7.29万,917,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef50000a46ee0c8a5e7~noop.png,,True,1010009170000000,5.49-7.29万,,,,,0,1628414080629384858,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆650 EV,16.89-17.58万,2821,https://p1-dcd.byteimg.com/img/motor-img/efff1c37b095aef1dee7790ef48d4096~noop.png,,True,1010028210000000,16.89-17.58万,,,,,0,1628414080629385429,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆720,5.98-8.04万,919,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef800006af2967c675b~noop.png,,True,1010009190000000,5.98-8.04万,,,,,0,1628414080629386571,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,力帆820,7.68-11.98万,921,https://p1-dcd.byteimg.com/img/mosaic-legacy/65de0001084e50be37ef~noop.png,,True,1010009210000000,7.68-11.98万,,,,,0,1628414080629387192,101,力帆汽车,轿车·停售
力帆汽车,指导价：,1,迈威EV,20.98万,3054,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef00000986b6caa963b~noop.png,,True,1010030540000000,20.98万,,,,,0,1628414080629388184,101,力帆汽车,SUV·停售
力帆汽车,指导价：,1,力帆X80,10.99-14.99万,925,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef10000994e569e7070~noop.png,,True,1010009250000000,10.99-14.99万,,,,,0,1628414080629388785,101,力帆汽车,SUV·停售
力帆汽车,指导价：,1,力帆X50,5.98-8.28万,923,https://p1-dcd.byteimg.com/img/mosaic-legacy/888300009ad6a59b051f~noop.png,,True,1010009230000000,5.98-8.28万,,,,,0,1628414080629389517,101,力帆汽车,SUV·停售
力帆汽车,指导价：,1,力帆X60,7.00-9.09万,922,https://p1-dcd.byteimg.com/img/motor-img/5d5ed037ea6c196393a7ca02d1cd0371~noop.png,,True,1010009220000000,7.00-9.09万,,,,,0,1628414080629390108,101,力帆汽车,SUV·停售
力帆汽车,指导价：,1,迈威,5.68-7.38万,924,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef1000096e290cf49a4~noop.png,,True,1010009240000000,5.68-7.38万,,,,,0,1628414080629390789,101,力帆汽车,SUV·停售
力帆汽车,指导价：,1,轩朗,6.98-10.68万,926,https://p1-dcd.byteimg.com/img/motor-img/f53a5e5de87cb159b5d1f34203210d7f~noop.png,,True,1010009260000000,6.98-10.68万,,,,,0,1628414080629391851,101,力帆汽车,MPV·停售
力帆汽车,指导价：,1,福顺,2.78-3.18万,931,https://p1-dcd.byteimg.com/img/mosaic-legacy/beef00009ab2dcdc9f61~noop.png,,True,1010009310000000,2.78-3.18万,,,,,0,1628414080629392853,101,力帆汽车,微面·停售
