sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type,series_status_tag
东风悦达起亚,指导价：,0,焕驰,6.49-6.89万,1719,https://p1-dcd.byteimg.com/img/motor-img/c655aa38e008e10259a76a207c62a295~noop.png,5.49-5.89万,False,130017190000000,6.49-6.89万,,,,,323,1628414214907992727,13,起亚,轿车,
东风悦达起亚,指导价：,0,福瑞迪,7.88-10.28万,1114,https://p1-dcd.byteimg.com/img/mosaic-legacy/beef00009ab4cde68263~noop.png,6.90-9.70万,False,130011140000000,7.88-10.28万,,,,,339,1628414214907993448,13,起亚,轿车,
东风悦达起亚,指导价：,0,起亚K3,10.98-13.18万,1116,https://p3-dcd.byteimg.com/img/motor-img/5a0cafa26eb4a250e14fee916d04672e~noop.png,8.08-10.48万,False,130011160000000,10.98-13.18万,,,,,358,1628414214907993989,13,起亚,轿车,
东风悦达起亚,指导价：,0,起亚K3插电混动,20.98-21.88万,3371,https://p1-dcd.byteimg.com/img/motor-img/c147c6ee3d02f81f60b5e0a064cf571b~noop.png,18.88-18.98万,False,130033710000000,20.98-21.88万,,,,,0,1628414214907994611,13,起亚,轿车,
东风悦达起亚,指导价：,0,起亚K3 EV,17.68-25.98万,4294,https://p1-dcd.byteimg.com/img/motor-img/84eb314bb191ef1217b3dceb4b0a6db6~noop.png,17.68-25.98万,False,130042940000000,17.68-25.98万,,,,,0,1628414214907995302,13,起亚,轿车,
东风悦达起亚,指导价：,0,K5凯酷,16.18-20.58万,1119,https://p1-dcd.byteimg.com/img/motor-img/1a3ccc5e91111bc8eebf925106955cd9~noop.png,14.20-18.60万,False,130011190000000,16.18-20.58万,,,,,394,1628414214907995713,13,起亚,轿车,
东风悦达起亚,指导价：,0,起亚K5插电混动,22.28-23.98万,2901,https://p1-dcd.byteimg.com/img/motor-img/7b40d2a80d9dbcd6a23e454431b19f67~noop.png,20.28-21.98万,False,130029010000000,22.28-23.98万,,,,,0,1628414214907996113,13,起亚,轿车,
东风悦达起亚,指导价：,0,奕跑,6.98-8.38万,2890,https://p1-dcd.byteimg.com/img/motor-img/3634d1e1b33e9b6c6c8163d55fcca20c~noop.png,6.38-7.78万,False,130028900000000,6.98-8.38万,,,,,342,1628414214907997416,13,起亚,SUV,
东风悦达起亚,指导价：,0,傲跑,10.88-13.68万,1121,https://p9-dcd.byteimg.com/img/motor-img/666e3b032e3166b3d7dc5dcceba46ba5~noop.png,7.38-13.68万,False,130011210000000,10.88-13.68万,,,,,372,1628414214907997837,13,起亚,SUV,
东风悦达起亚,指导价：,0,起亚KX3纯电动,23.98万,3047,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef400001d6ad570fe5e~noop.png,21.98万,False,130030470000000,23.98万,,,,,0,1628414214907998237,13,起亚,SUV,
东风悦达起亚,指导价：,0,起亚KX5,16.28-19.18万,1124,https://p1-dcd.byteimg.com/img/motor-img/7a7ea3a5bd5dbd8a2720a0b76c487c94~noop.png,12.08-14.98万,False,130011240000000,16.28-19.18万,,,,,0,1628414214907998638,13,起亚,SUV,
东风悦达起亚,指导价：,0,智跑,11.99-15.78万,1123,https://p1-dcd.byteimg.com/img/motor-img/c813eac1d3b61bbe3dc96fcecb4e4766~noop.png,11.00-14.78万,False,130011230000000,11.99-15.78万,,,,,356,1628414214907999019,13,起亚,SUV,"{'type': 2, 'text': '2021新款'}"
