sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type
猎豹汽车,指导价：,3,飞腾C3,暂无报价,2619,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef400011ab47219b8da~noop.png,,True,760026190000000,暂无报价,,,,,0,1628414055661173222,76,猎豹汽车,SUV·未上市
猎豹汽车,指导价：,3,猎豹Coupe,暂无报价,3477,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef7000066dab781e8d0~noop.png,,True,760034770000000,暂无报价,,,,,0,1628414055661174766,76,猎豹汽车,SUV·未上市
猎豹汽车,指导价：,3,缤歌,暂无报价,2872,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef4000106f9e91ba1ab~noop.png,,True,760028720000000,暂无报价,,,,,0,1628414055661176144,76,猎豹汽车,SUV·未上市
猎豹汽车,指导价：,1,欧酷曼,暂无报价,3319,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef30000ba595b552381~noop.png,,True,760033190000000,暂无报价,,,,,0,1628414055661178328,76,猎豹汽车,轿车·停售
猎豹汽车,指导价：,1,猎豹CS9,7.68-12.98万,938,https://p1-dcd.byteimg.com/img/motor-img/0cc57b3c9d33004c351dd3c33c0dfa56~noop.png,,True,760009380000000,7.68-12.98万,,,,,0,1628414055661180205,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,猎豹CS9 EV,19.58-21.58万,1913,https://p1-dcd.byteimg.com/img/mosaic-legacy/beef000020877622bb6b~noop.png,,True,760019130000000,19.58-21.58万,,,,,0,1628414055661181149,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,猎豹CS10,7.98-14.68万,941,https://p1-dcd.byteimg.com/img/motor-img/d7ee9929fe6716c862556140779f32b9~noop.png,,True,760009410000000,7.98-14.68万,,,,,0,1628414055661182537,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,Mattu,11.68-15.88万,2829,https://p1-dcd.byteimg.com/img/mosaic-legacy/9b13000122578d003734~noop.png,,True,760028290000000,11.68-15.88万,,,,,0,1628414055661183369,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,猎豹Q6,11.99-18.98万,944,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef10000994cdf7bf54f~noop.png,,True,760009440000000,11.99-18.98万,,,,,0,1628414055661184571,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,飞腾,7.98-15.98万,937,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef800004a46fd3945bd~noop.png,,True,760009370000000,7.98-15.98万,,,,,0,1628414055661185666,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,猎豹CS7,9.98-12.38万,939,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef800004a47c3b598bc~noop.png,,True,760009390000000,9.98-12.38万,,,,,0,1628414055661186467,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,飞腾C5,7.98-8.89万,940,https://p1-dcd.byteimg.com/img/mosaic-legacy/888300009ec0812b4088~noop.png,,True,760009400000000,7.98-8.89万,,,,,0,1628414055661187529,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,猎豹C5 EV,19.38-20.28万,2230,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef800002ee7549c5210~noop.png,,True,760022300000000,19.38-20.28万,,,,,0,1628414055661188284,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,猎豹6481,9.98-12.48万,945,https://p1-dcd.byteimg.com/img/motor-img/cae0b84c17d83c88a662b96d29641f46~noop.png,,True,760009450000000,9.98-12.48万,,,,,0,1628414055661189456,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,黑金刚,10.98-32.08万,943,https://p1-dcd.byteimg.com/img/mosaic-legacy/65de000108832809a435~noop.png,,True,760009430000000,10.98-32.08万,,,,,0,1628414055661191577,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,猎豹CS6,14.68-22.68万,942,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef7000049da7dcfca64~noop.png,,True,760009420000000,14.68-22.68万,,,,,0,1628414055661193161,76,猎豹汽车,SUV·停售
猎豹汽车,指导价：,1,骐菱,6.98-8.68万,946,https://p1-dcd.byteimg.com/img/mosaic-legacy/88830000a1c6c09981cc~noop.png,,True,760009460000000,6.98-8.68万,,,,,0,1628414055661195267,76,猎豹汽车,MPV·停售
猎豹汽车,指导价：,1,猎豹CT7,8.28-12.08万,949,https://p1-dcd.byteimg.com/img/mosaic-legacy/888300009b1d54ef0f03~noop.png,,True,760009490000000,8.28-12.08万,,,,,0,1628414055661198330,76,猎豹汽车,皮卡·停售
猎豹汽车,指导价：,1,飞铃,5.98-6.90万,1872,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef40000c3c821295980~noop.png,,True,760018720000000,5.98-6.90万,,,,,0,1628414055661199288,76,猎豹汽车,皮卡·停售
猎豹汽车,指导价：,1,飞扬,6.33-9.98万,947,https://p1-dcd.byteimg.com/img/mosaic-legacy/9b1300003043b3475f65~noop.png,,True,760009470000000,6.33-9.98万,,,,,0,1628414055661200342,76,猎豹汽车,皮卡·停售
猎豹汽车,指导价：,1,猎豹CT5,11.98-16.48万,948,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef7000049dced0acccb~noop.png,,True,760009480000000,11.98-16.48万,,,,,0,1628414055661201299,76,猎豹汽车,皮卡·停售
