sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type,series_status_tag
东风风行,指导价：,0,景逸S50,6.99-9.69万,439,https://p1-dcd.byteimg.com/img/motor-img/3409e6e75f5f78da1b91a2267ed343aa~noop.png,5.99-9.69万,False,700004390000000,6.99-9.69万,,,,,343,1628413770010766872,70,东风风行,轿车,
东风风行,指导价：,0,风行S50 EV,13.09-18.09万,1810,https://p3-dcd.byteimg.com/img/motor-img/9249a928de9dea293a24596e2a964c46~noop.png,13.09-18.09万,False,700018100000000,13.09-18.09万,,,,,0,1628413770010768219,70,东风风行,轿车,
东风风行,指导价：,2,风行T1 EV,暂无报价,3399,https://p1-dcd.byteimg.com/img/motor-img/5e8a9ae23b6efed51f6570d63016d3ae~noop.png,暂无报价,True,700033990000000,暂无报价,暂无上市时间,7.58万,,,0,1628413770010770419,70,东风风行,SUV,"{'type': 4, 'text': '即将上市'}"
东风风行,指导价：,0,风行T5,6.99-12.99万,2820,https://p1-dcd.byteimg.com/img/motor-img/180fe969cec21d483606f8bb939f6904~noop.png,6.69-12.49万,False,700028200000000,6.99-12.99万,,,,,365,1628413770010771353,70,东风风行,SUV,
东风风行,指导价：,0,风行T5 EVO,10.39-13.69万,4654,https://p1-dcd.byteimg.com/img/motor-img/285bf05d8d2232ccbadc657a2246b81b~noop.png,10.39-13.69万,False,700046540000000,10.39-13.69万,,,,,354,1628413770010772142,70,东风风行,SUV,
东风风行,指导价：,0,风行SX6,5.99-7.59万,443,https://p1-dcd.byteimg.com/img/motor-img/4475d09e833a35d2f221c7d061ffed5c~noop.png,5.99-7.29万,False,700004430000000,5.99-7.59万,,,,,0,1628413770010772850,70,东风风行,SUV,
东风风行,指导价：,0,风行T5L,8.99-13.99万,3004,https://p1-dcd.byteimg.com/img/motor-img/d202abb20c30b0de9e70ae62aa14db13~noop.png,8.69-13.69万,False,700030040000000,8.99-13.99万,,,,,356,1628413770010773680,70,东风风行,SUV,
东风风行,指导价：,0,菱智,5.99-9.99万,445,https://p1-dcd.byteimg.com/img/motor-img/addcb3d06ecfde97f3241a30a222c2c2~noop.png,5.74-9.74万,False,700004450000000,5.99-9.99万,,,,,325,1628413770010775713,70,东风风行,MPV,"{'type': 2, 'text': '2022新款'}"
东风风行,指导价：,0,菱智M5 EV,15.79-20.69万,1793,https://p1-dcd.byteimg.com/img/motor-img/15d17f467e2b685be5487fe2fcad8df9~noop.png,15.79-20.69万,False,700017930000000,15.79-20.69万,,,,,0,1628413770010776562,70,东风风行,MPV,
东风风行,指导价：,0,菱智PLUS,9.99-13.19万,4791,https://p1-dcd.byteimg.com/img/motor-img/548ce14f0f74c697b6bac2ed5b67518c~noop.png,9.99-13.19万,False,700047910000000,9.99-13.19万,,,,,0,1628413770010777641,70,东风风行,MPV,
