sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type,series_status_tag
上汽通用凯迪拉克,指导价：,0,凯迪拉克CT4,23.97-25.97万,4182,https://p1-dcd.byteimg.com/img/motor-img/a938601f104f4c69a99295b5c728c493~noop.png,20.47-22.47万,False,300041820000000,23.97-25.97万,,,,,393,1628413998425568021,30,凯迪拉克,轿车,
上汽通用凯迪拉克,指导价：,0,凯迪拉克CT5,27.97-34.17万,3736,https://p1-dcd.byteimg.com/img/motor-img/c68f0a5049df07beec63cb3dd61d1558~noop.png,23.97-30.17万,False,300037360000000,27.97-34.17万,,,,,406,1628413998425568797,30,凯迪拉克,轿车,
上汽通用凯迪拉克,指导价：,0,凯迪拉克CT6,37.97-48.97万,859,https://p1-dcd.byteimg.com/img/motor-img/0a8682663dd635b1f21797bd1cda3483~noop.png,28.97-39.97万,False,300008590000000,37.97-48.97万,,,,,407,1628413998425569628,30,凯迪拉克,轿车,
上汽通用凯迪拉克,指导价：,0,凯迪拉克XT4,25.97-35.27万,2971,https://p1-dcd.byteimg.com/img/motor-img/1234e81b15b197c2619d7913e7012161~noop.png,21.97-31.27万,False,300029710000000,25.97-35.27万,,,,,389,1628413998425571343,30,凯迪拉克,SUV,
上汽通用凯迪拉克,指导价：,0,凯迪拉克XT5,33.27-47.27万,861,https://p1-dcd.byteimg.com/img/motor-img/c17e337c35ef43835c945d3bd3d25942~noop.png,28.27-42.27万,False,300008610000000,33.27-47.27万,,,,,394,1628413998425571951,30,凯迪拉克,SUV,
上汽通用凯迪拉克,指导价：,0,凯迪拉克XT6,39.27-55.27万,3164,https://p3-dcd.byteimg.com/img/motor-img/48adb8f18ffa48588f796ebd56b52ff9~noop.png,34.27-55.27万,False,300031640000000,39.27-55.27万,,,,,400,1628413998425572615,30,凯迪拉克,SUV,"{'type': 2, 'text': '2022新款'}"
凯迪拉克(进口),指导价：,3,凯迪拉克CT4(海外),暂无报价,3709,https://p1-dcd.byteimg.com/img/motor-img/6bbff41df802d8d7aa2d972d3891da3e~noop.png,,True,300037090000000,暂无报价,,,,,0,1628413998425575298,30,凯迪拉克,轿车·未上市,
凯迪拉克(进口),指导价：,3,凯迪拉克CT5(海外),暂无报价,3610,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef30000d7b8ad86dd73~noop.png,,True,300036100000000,暂无报价,,,,,0,1628413998425576836,30,凯迪拉克,轿车·未上市,
凯迪拉克(进口),指导价：,3,凯迪拉克XTS(海外),暂无报价,2763,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef000013fff2ae887f8~noop.png,,True,300027630000000,暂无报价,,,,,0,1628413998425578281,30,凯迪拉克,轿车·未上市,
凯迪拉克(进口),指导价：,3,凯迪拉克CT6(海外),暂无报价,2671,https://p1-dcd.byteimg.com/img/motor-img/9ed1fefa91ba0ea7153897bdd6f72b75~noop.png,,True,300026710000000,暂无报价,,,,,0,1628413998425579477,30,凯迪拉克,轿车·未上市,
凯迪拉克(进口),指导价：,3,凯迪拉克XT4(海外),暂无报价,2771,https://p1-dcd.byteimg.com/img/mosaic-legacy/176750000183ba0297573~noop.png,,True,300027710000000,暂无报价,,,,,0,1628413998425581795,30,凯迪拉克,SUV·未上市,
凯迪拉克(进口),指导价：,3,凯迪拉克XT5(海外),暂无报价,2672,https://p1-dcd.byteimg.com/img/motor-img/b224defdb81754e3d204bfa13764ff7d~noop.png,,True,300026720000000,暂无报价,,,,,0,1628413998425583530,30,凯迪拉克,SUV·未上市,
凯迪拉克(进口),指导价：,3,LYRIQ,暂无报价,4449,https://p1-dcd.byteimg.com/img/motor-img/505f44f2a5f54076577bb618b58d9931~noop.png,,True,300044490000000,暂无报价,,,,,0,1628413998425584813,30,凯迪拉克,SUV·未上市,
凯迪拉克(进口),指导价：,3,凯迪拉克XT6(海外),暂无报价,3155,https://p3-dcd.byteimg.com/img/mosaic-legacy/bef6000068025eeafd6e~noop.png,,True,300031550000000,暂无报价,,,,,0,1628413998425586312,30,凯迪拉克,SUV·未上市,
凯迪拉克(进口),指导价：,3,凯迪拉克ELR,暂无报价,2956,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef300014262948817c9~noop.png,,True,300029560000000,暂无报价,,,,,0,1628413998425587700,30,凯迪拉克,跑车·未上市,
上汽通用凯迪拉克,指导价：,1,凯迪拉克ATS-L,27.38-42.88万,855,https://p1-dcd.byteimg.com/img/motor-img/1d6606223450004f2a4e1b5086767a11~noop.png,,True,300008550000000,27.38-42.88万,,,,,382,1628413998425589497,30,凯迪拉克,轿车·停售,
上汽通用凯迪拉克,指导价：,1,凯迪拉克XTS,29.99-56.99万,860,https://p1-dcd.byteimg.com/img/motor-img/3373ca9409d70c16d47d6b009c35400e~noop.png,,True,300008600000000,29.99-56.99万,,,,,405,1628413998425590327,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,凯迪拉克BLS,暂无报价,3421,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef20000cdf7788810e9~noop.png,,True,300034210000000,暂无报价,,,,,0,1628413998425591207,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,凯迪拉克ATS(进口),30.80-43.80万,1679,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef700001aef12bdff56~noop.png,,True,300016790000000,30.80-43.80万,,,,,0,1628413998425592067,30,凯迪拉克,轿车·停售,
上汽通用凯迪拉克,指导价：,1,SLS赛威,38.88-82.80万,857,https://p1-dcd.byteimg.com/img/mosaic-legacy/65de0000f7419001c669~noop.png,,True,300008570000000,38.88-82.80万,,,,,0,1628413998425592968,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,凯迪拉克STS,暂无报价,1896,https://p3-dcd.byteimg.com/img/mosaic-legacy/1767500002c4876c40ed7~noop.png,,True,300018960000000,暂无报价,,,,,0,1628413998425593831,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,DeVille,84.00万,1856,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef600001a31ad7a18ed~noop.png,,True,300018560000000,84.00万,,,,,0,1628413998425594599,30,凯迪拉克,轿车·停售,
上汽通用凯迪拉克,指导价：,1,凯迪拉克CTS,35.80-51.80万,858,https://p1-dcd.byteimg.com/img/mosaic-legacy/176740000495f7286a94c~noop.png,,True,300008580000000,35.80-51.80万,,,,,0,1628413998425595408,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,凯迪拉克CTS(进口),36.80-128.80万,851,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef20000b69eb206e5be~noop.png,,True,300008510000000,36.80-128.80万,,,,,0,1628413998425596290,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,Seville,暂无报价,3423,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef30000c91c2b7d0e1a~noop.png,,True,300034230000000,暂无报价,,,,,0,1628413998425597114,30,凯迪拉克,轿车·停售,
上汽通用凯迪拉克,指导价：,1,凯迪拉克CT6 PLUG-IN,55.88-65.88万,856,https://p1-dcd.byteimg.com/img/motor-img/8d4414a6cf6f3a083effc4c87625959c~noop.png,,True,300008560000000,55.88-65.88万,,,,,0,1628413998425598006,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,凯迪拉克SLS(海外),暂无报价,3430,https://p1-dcd.byteimg.com/img/mosaic-legacy/beef0000cc02ccd3589b~noop.png,,True,300034300000000,暂无报价,,,,,0,1628413998425598784,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,弗雷特伍德,暂无报价,3581,https://p3-dcd.byteimg.com/img/mosaic-legacy/bef00000d4cf6263e561~noop.png,,True,300035810000000,暂无报价,,,,,0,1628413998425599930,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,Die Valkyrie,暂无报价,4502,https://p9-dcd.byteimg.com/img/motor-img/a9ece2c429b3103e68e049dc64f5610e~noop.png,,True,300045020000000,暂无报价,,,,,0,1628413998425600641,30,凯迪拉克,轿车·停售,
凯迪拉克(进口),指导价：,1,凯雷德ESCALADE,108.00-168.80万,853,https://p1-dcd.byteimg.com/img/motor-img/d6b3b97b5058fc4c44be4df906c1c82c~noop.png,,True,300008530000000,108.00-168.80万,,,,,0,1628413998425601920,30,凯迪拉克,SUV·停售,
凯迪拉克(进口),指导价：,1,凯迪拉克SRX,39.98-89.00万,852,https://p1-dcd.byteimg.com/img/mosaic-legacy/9b130000322d6a245492~noop.png,,True,300008520000000,39.98-89.00万,,,,,0,1628413998425602746,30,凯迪拉克,SUV·停售,
凯迪拉克(进口),指导价：,1,凯迪拉克XLR,152.00万,854,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef50000a46823c21adf~noop.png,,True,300008540000000,152.00万,,,,,0,1628413998425604135,30,凯迪拉克,跑车·停售,
凯迪拉克(进口),指导价：,1,Series 62,暂无报价,3552,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef30000d169157f731c~noop.png,,True,300035520000000,暂无报价,,,,,0,1628413998425604912,30,凯迪拉克,跑车·停售,
凯迪拉克(进口),指导价：,3,Urban Luxury,暂无报价,4028,https://p1-dcd.byteimg.com/img/motor-img/e187ff2c9f284574888ba14ef6a2a5c1~noop.png,,True,300040280000000,暂无报价,,,,,0,1628413998425606054,30,凯迪拉克,轿车·概念车,
凯迪拉克(进口),指导价：,3,Ciel,暂无报价,2332,https://p1-dcd.byteimg.com/img/motor-img/8099d52b903481de4f816da4912f990e~noop.png,,True,300023320000000,暂无报价,,,,,0,1628413998425606760,30,凯迪拉克,轿车·概念车,
凯迪拉克(进口),指导价：,3,Escala,暂无报价,2030,https://p9-dcd.byteimg.com/img/motor-img/d7462b0e9803703e9dd31398ad2a154c~noop.png,,True,300020300000000,暂无报价,,,,,0,1628413998425607383,30,凯迪拉克,轿车·概念车,
