sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type,series_status_tag
广汽丰田,指导价：,0,YARiS L 致炫,8.58-10.38万,533,https://p1-dcd.byteimg.com/img/motor-img/0d4b71e7270960f73f1e9370febad7cc~noop.png,8.08-9.88万,False,50005330000000,8.58-10.38万,,,,,331,1628413823101733341,5,丰田,轿车,
广汽丰田,指导价：,0,YARiS L 致享,8.78-10.58万,532,https://p1-dcd.byteimg.com/img/motor-img/0573c192e84c11145259d3d9d42f3af5~noop.png,8.28-10.08万,False,50005320000000,8.78-10.58万,,,,,331,1628413823101734792,5,丰田,轿车,
一汽丰田,指导价：,0,威驰,7.38-9.48万,538,https://p1-dcd.byteimg.com/img/motor-img/5a47279a2f425d7c1505b60d0478d9a8~noop.png,6.18-8.28万,False,50005380000000,7.38-9.48万,,,,,324,1628413823101735632,5,丰田,轿车,
一汽丰田,指导价：,0,威驰FS,7.18-9.28万,539,https://p1-dcd.byteimg.com/img/motor-img/1c65e3ac4deae8b92f41852fe283989a~noop.png,5.98-8.08万,False,50005390000000,7.18-9.28万,,,,,328,1628413823101736566,5,丰田,轿车,
一汽丰田,指导价：,0,卡罗拉,10.98-15.98万,542,https://p1-dcd.byteimg.com/img/motor-img/1ef6a9fd8d527859c97d1b4ebd2b4a7d~noop.png,9.48-14.48万,False,50005420000000,10.98-15.98万,,,,,359,1628413823101737718,5,丰田,轿车,
一汽丰田,指导价：,0,卡罗拉双擎E+,20.78-23.08万,2881,https://p1-dcd.byteimg.com/img/motor-img/5d24ebd28604b5143898bbf4ae6f8dae~noop.png,16.78-19.08万,False,50028810000000,20.78-23.08万,,,,,358,1628413823101738483,5,丰田,轿车,
广汽丰田,指导价：,0,雷凌,11.38-15.28万,534,https://p1-dcd.byteimg.com/img/motor-img/f0eabdece7384153d64fdc32a0044f9b~noop.png,9.88-13.98万,False,50005340000000,11.38-15.28万,,,,,363,1628413823101739203,5,丰田,轿车,
广汽丰田,指导价：,0,雷凌双擎E+,20.38-21.88万,2882,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef000011149f032b839~noop.png,15.38-16.88万,False,50028820000000,20.38-21.88万,,,,,0,1628413823101739792,5,丰田,轿车,
一汽丰田,指导价：,0,亚洲狮,14.28-17.98万,4801,https://p1-dcd.byteimg.com/img/motor-img/425ce00970c41af596f5fb6d21b7fed9~noop.png,12.48-16.18万,False,50048010000000,14.28-17.98万,,,,,370,1628413823101740906,5,丰田,轿车,
广汽丰田,指导价：,0,凌尚,14.88-15.88万,4796,https://p1-dcd.byteimg.com/img/motor-img/66e6bc900e196b8ffdb72e07bfe2b18e~noop.png,14.88-15.88万,False,50047960000000,14.88-15.88万,,,,,371,1628413823101741682,5,丰田,轿车,
