sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type
劳斯莱斯,指导价：,0,古思特,473.00-547.00万,883,https://p1-dcd.byteimg.com/img/motor-img/90c8ccf462f9921182d4ec0e276ba090~noop.png,473.00-547.00万,False,410008830000000,473.00-547.00万,,,,,476,1628414045916120569,41,劳斯莱斯,轿车
劳斯莱斯,指导价：,0,幻影,790.00-1345.00万,882,https://p1-dcd.byteimg.com/img/motor-img/4d30bdb19fc9648da13375458bc79c0a~noop.png,790.00-1345.00万,False,410008820000000,790.00-1345.00万,,,,,478,1628414045916121312,41,劳斯莱斯,轿车
劳斯莱斯,指导价：,0,库里南,610.00-780.00万,2069,https://p3-dcd.byteimg.com/img/motor-img/8c26a75927bd00d87edd295c9ecb1e37~noop.png,610.00-780.00万,False,410020690000000,610.00-780.00万,,,,,472,1628414045916122552,41,劳斯莱斯,SUV
劳斯莱斯,指导价：,0,魅影,505.00-590.00万,884,https://p1-dcd.byteimg.com/img/motor-img/d84e3e265865ad09d3364b155807a976~noop.png,505.00-590.00万,False,410008840000000,505.00-590.00万,,,,,0,1628414045916124289,41,劳斯莱斯,跑车
劳斯莱斯,指导价：,0,曜影,520.00-620.00万,885,https://p1-dcd.byteimg.com/img/mosaic-legacy/65de00007cb4309b8146~noop.png,520.00-620.00万,False,410008850000000,520.00-620.00万,,,,,0,1628414045916124759,41,劳斯莱斯,跑车
劳斯莱斯,指导价：,3,浮影,暂无报价,5176,https://p1-dcd.byteimg.com/img/motor-img/bb780feb81097d1153e5f09575eb3a30~noop.png,,True,410051760000000,暂无报价,,,,,0,1628414045916126478,41,劳斯莱斯,跑车·未上市
劳斯莱斯,指导价：,3,慧影,暂无报价,2164,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef800003528f4fb989f~noop.png,,True,410021640000000,暂无报价,,,,,0,1628414045916127052,41,劳斯莱斯,跑车·未上市
劳斯莱斯,指导价：,1,Silver Cloud,暂无报价,4013,https://p1-dcd.byteimg.com/img/motor-img/262ba412a42bedd78118eb9d46065298~noop.png,,True,410040130000000,暂无报价,,,,,0,1628414045916128164,41,劳斯莱斯,轿车·停售
劳斯莱斯,指导价：,1,劳斯莱斯20/25 HP,暂无报价,3671,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef600006813297fbe2c~noop.png,,True,410036710000000,暂无报价,,,,,0,1628414045916128658,41,劳斯莱斯,轿车·停售
劳斯莱斯,指导价：,1,Silver Shadow,暂无报价,3920,https://p1-dcd.byteimg.com/img/motor-img/ac2f4f6bf266beb0b0c0e37323089f43~noop.png,,True,410039200000000,暂无报价,,,,,0,1628414045916129288,41,劳斯莱斯,轿车·停售
劳斯莱斯,指导价：,1,Silver Spirit,暂无报价,4103,https://p1-dcd.byteimg.com/img/motor-img/d43f4f0b7cb4786c48c1259aba78e9b8~noop.png,,True,410041030000000,暂无报价,,,,,0,1628414045916129742,41,劳斯莱斯,轿车·停售
劳斯莱斯,指导价：,3,VISION Next100,暂无报价,2066,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef7000018a7af216aaf~noop.png,,True,410020660000000,暂无报价,,,,,0,1628414045916131493,41,劳斯莱斯,跑车·概念车
