sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type,series_status_tag
长安马自达,指导价：,0,马自达3 昂克赛拉,11.59-18.99万,1014,https://p1-dcd.byteimg.com/img/motor-img/2ed9950bbf60e473727cf3735528e032~noop.png,10.99-18.39万,False,150010140000000,11.59-18.99万,,,,,382,1628414105218515193,15,马自达,轿车,
一汽马自达,指导价：,0,阿特兹,17.58-23.98万,1007,https://p1-dcd.byteimg.com/img/motor-img/23dae7287112eed1cb699aa22646497f~noop.png,15.98-21.38万,False,150010070000000,17.58-23.98万,,,,,394,1628414105218516126,15,马自达,轿车,
长安马自达,指导价：,0,马自达CX-30,12.99-19.99万,4381,https://p1-dcd.byteimg.com/img/motor-img/f52705ca1c53816aaa856c1a1ae056df~noop.png,12.39-19.39万,False,150043810000000,12.99-19.99万,,,,,379,1628414105218517605,15,马自达,SUV,
长安马自达,指导价：,2,马自达CX-30 EV,暂无报价,5069,https://p3-dcd.byteimg.com/img/motor-img/ede1eb0b9e914bd6d5d206c09fbadccb~noop.png,暂无报价,True,150050690000000,暂无报价,暂无上市时间,暂无报价,,,0,1628414105218518360,15,马自达,SUV,"{'type': 4, 'text': '即将上市'}"
一汽马自达,指导价：,0,马自达CX-4,14.88-21.58万,1008,https://p1-dcd.byteimg.com/img/motor-img/54614b129c37f3d43db3793074c26a5f~noop.png,13.68-20.68万,False,150010080000000,14.88-21.58万,,,,,374,1628414105218519049,15,马自达,SUV,
长安马自达,指导价：,0,马自达CX-5,17.98-24.58万,1016,https://p3-dcd.byteimg.com/img/motor-img/c0b5d4b7961a4696735acb7e82f90fba~noop.png,15.38-21.98万,False,150010160000000,17.98-24.58万,,,,,384,1628414105218519756,15,马自达,SUV,
长安马自达,指导价：,0,马自达CX-8,25.88-33.08万,3002,https://p1-dcd.byteimg.com/img/motor-img/38ca65663cc276d072133f6e82f05869~noop.png,20.88-28.08万,False,150030020000000,25.88-33.08万,,,,,383,1628414105218520427,15,马自达,SUV,
马自达(进口),指导价：,3,马自达2(海外),暂无报价,2764,https://p1-dcd.byteimg.com/img/motor-img/6152c5da7ad7c0451e1cfc9112b025fc~noop.png,,True,150027640000000,暂无报价,,,,,0,1628414105218522139,15,马自达,轿车·未上市,
马自达(进口),指导价：,3,马自达6(进口),暂无报价,2295,https://p1-dcd.byteimg.com/img/motor-img/76617c07bcac1ad97738fbf0e77766c6~noop.png,,True,150022950000000,暂无报价,,,,,0,1628414105218523324,15,马自达,轿车·未上市,
马自达(进口),指导价：,3,Takeri,暂无报价,2381,https://p3-dcd.byteimg.com/img/motor-img/2fe05187aaf43590969ff4100de44c84~noop.png,,True,150023810000000,暂无报价,,,,,0,1628414105218523895,15,马自达,轿车·未上市,
马自达(进口),指导价：,3,马自达CX-30(海外),暂无报价,3185,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef10000a3ec4a1d5d69~noop.png,,True,150031850000000,暂无报价,,,,,0,1628414105218524986,15,马自达,SUV·未上市,
马自达(进口),指导价：,3,马自达MX-30,暂无报价,4775,https://p1-dcd.byteimg.com/img/motor-img/85cefa24945edcfb9b577087443193bc~noop.png,,True,150047750000000,暂无报价,,,,,0,1628414105218525838,15,马自达,SUV·未上市,
马自达(进口),指导价：,3,马自达MX-30新能源,暂无报价,4210,https://p3-dcd.byteimg.com/img/motor-img/3086fe6e5d56bb9c9694259a66703730~noop.png,,True,150042100000000,暂无报价,,,,,0,1628414105218526375,15,马自达,SUV·未上市,
马自达(进口),指导价：,3,马自达CX-5(进口),暂无报价,1673,https://p1-dcd.byteimg.com/img/motor-img/b463ce42a4878a42ea66c2acbf887629~noop.png,,True,150016730000000,暂无报价,,,,,0,1628414105218527616,15,马自达,SUV·未上市,
马自达(进口),指导价：,3,Minagi,暂无报价,2373,https://p9-dcd.byteimg.com/img/mosaic-legacy/176750000327acdf8b513~noop.png,,True,150023730000000,暂无报价,,,,,0,1628414105218528408,15,马自达,SUV·未上市,
马自达(进口),指导价：,3,KOERU越,暂无报价,3294,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef400003ffc6bf186fb~noop.png,,True,150032940000000,暂无报价,,,,,0,1628414105218529141,15,马自达,SUV·未上市,
马自达(进口),指导价：,3,马自达CX-8(海外),暂无报价,1755,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef200013d256568d823~noop.png,,True,150017550000000,暂无报价,,,,,0,1628414105218529691,15,马自达,SUV·未上市,
马自达(进口),指导价：,3,马自达CX-9,暂无报价,1000,https://p1-dcd.byteimg.com/img/motor-img/15d93bd7bc821041df62f2d1fd9d57bd~noop.png,,True,150010000000000,暂无报价,,,,,0,1628414105218530514,15,马自达,SUV·未上市,
马自达(进口),指导价：,3,马自达RX-VISION,暂无报价,2236,https://p1-dcd.byteimg.com/img/motor-img/1970df6b597e7099aaf52c93952631d4~noop.png,,True,150022360000000,暂无报价,,,,,0,1628414105218531595,15,马自达,跑车·未上市,
马自达(进口),指导价：,3,马自达BT-50,暂无报价,2233,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef100014377fd959239~noop.png,,True,150022330000000,暂无报价,,,,,0,1628414105218532638,15,马自达,皮卡·未上市,
马自达(进口),指导价：,1,马自达R360,暂无报价,4763,https://p1-dcd.byteimg.com/img/motor-img/5e861728744ba538689fd8cc2be91750~noop.png,,True,150047630000000,暂无报价,,,,,0,1628414105218533932,15,马自达,轿车·停售,
长安马自达,指导价：,1,马自达2,7.58-11.08万,1011,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef200013d24ff39f7dc~noop.png,,True,150010110000000,7.58-11.08万,,,,,0,1628414105218534505,15,马自达,轿车·停售,
长安马自达,指导价：,1,马自达2劲翔,8.18-11.58万,1012,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef600004ad9e8846beb~noop.png,,True,150010120000000,8.18-11.58万,,,,,0,1628414105218535050,15,马自达,轿车·停售,
长安马自达,指导价：,1,马自达3,9.68-16.48万,1013,https://p9-dcd.byteimg.com/img/motor-img/f8226551d0f490c472db3b03f2c02ec5~noop.png,,True,150010130000000,9.68-16.48万,,,,,339,1628414105218535643,15,马自达,轿车·停售,
长安马自达,指导价：,1,马自达3星骋,9.48-15.38万,1015,https://p3-dcd.byteimg.com/img/mosaic-legacy/bef10000c54a738bc643~noop.png,,True,150010150000000,9.48-15.38万,,,,,0,1628414105218536243,15,马自达,轿车·停售,
马自达(进口),指导价：,1,马自达3(进口),13.98-18.88万,998,https://p1-dcd.byteimg.com/img/motor-img/a41d75013bd14a8ce975e8ffef80f93b~noop.png,,True,150009980000000,13.98-18.88万,,,,,0,1628414105218536971,15,马自达,轿车·停售,
马自达(进口),指导价：,1,LUCE ROTARY COUPE,暂无报价,4752,https://p1-dcd.byteimg.com/img/motor-img/1e21657125fce95da3e140bac6d3e0c4~noop.png,,True,150047520000000,暂无报价,,,,,0,1628414105218537842,15,马自达,轿车·停售,
一汽马自达,指导价：,1,马自达6,12.98-24.68万,1005,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef7000049e7765a757e~noop.png,,True,150010050000000,12.98-24.68万,,,,,383,1628414105218538433,15,马自达,轿车·停售,
一汽马自达,指导价：,1,睿翼,16.48-24.98万,1006,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef50000a4811db79e7c~noop.png,,True,150010060000000,16.48-24.98万,,,,,0,1628414105218539141,15,马自达,轿车·停售,
马自达(进口),指导价：,1,ATENZA,23.88万,1678,https://p1-dcd.byteimg.com/img/mosaic-legacy/88830000897902ad269f~noop.png,,True,150016780000000,23.88万,,,,,0,1628414105218539655,15,马自达,轿车·停售,
马自达(进口),指导价：,1,Millenia,暂无报价,3985,https://p1-dcd.byteimg.com/img/motor-img/88f3b0a6fe8d09df2709acb4b359f5e2~noop.png,,True,150039850000000,暂无报价,,,,,0,1628414105218540353,15,马自达,轿车·停售,
马自达(进口),指导价：,1,马自达CX-3,14.98-15.98万,1790,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef200007d9aabb11f1b~noop.png,,True,150017900000000,14.98-15.98万,,,,,0,1628414105218541331,15,马自达,SUV·停售,
一汽马自达,指导价：,1,马自达CX-7,19.98-27.38万,1009,https://p1-dcd.byteimg.com/img/mosaic-legacy/17674000013ab3e26b3bc~noop.png,,True,150010090000000,19.98-27.38万,,,,,0,1628414105218541861,15,马自达,SUV·停售,
马自达(进口),指导价：,1,马自达CX-7(进口),28.80-29.08万,999,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef600004ad6d20019d9~noop.png,,True,150009990000000,28.80-29.08万,,,,,0,1628414105218542452,15,马自达,SUV·停售,
马自达(进口),指导价：,1,马自达5,15.98-19.38万,1001,https://p3-dcd.byteimg.com/img/mosaic-legacy/bef50000a47fef1b232a~noop.png,,True,150010010000000,15.98-19.38万,,,,,0,1628414105218543381,15,马自达,MPV·停售,
马自达(进口),指导价：,1,马自达8(进口),33.90万,1002,https://p9-dcd.byteimg.com/img/motor-img/ea4a3ceea1d7221e06f6d3f23f025fde~noop.png,,True,150010020000000,33.90万,,,,,0,1628414105218544039,15,马自达,MPV·停售,
一汽马自达,指导价：,1,马自达8,21.98-25.98万,1010,https://p1-dcd.byteimg.com/img/mosaic-legacy/176760000155e8eb1e92a~noop.png,,True,150010100000000,21.98-25.98万,,,,,0,1628414105218544577,15,马自达,MPV·停售,
马自达(进口),指导价：,1,Cosmo Sports,暂无报价,4751,https://p9-dcd.byteimg.com/img/motor-img/1e21657125fce95da3e140bac6d3e0c4~noop.png,,True,150047510000000,暂无报价,,,,,0,1628414105218545941,15,马自达,跑车·停售,
马自达(进口),指导价：,1,马自达MX-5,29.98-34.00万,1003,https://p1-dcd.byteimg.com/img/motor-img/3948452c2dbafd5f8994b31b5f052085~noop.png,,True,150010030000000,29.98-34.00万,,,,,381,1628414105218546714,15,马自达,跑车·停售,
马自达(进口),指导价：,1,马自达RX-7,暂无报价,3832,https://p1-dcd.byteimg.com/img/motor-img/0ad98d8a35f01367274deea6cc740baf~noop.png,,True,150038320000000,暂无报价,,,,,0,1628414105218547384,15,马自达,跑车·停售,
马自达(进口),指导价：,1,马自达RX-8,38.00-39.00万,1004,https://p1-dcd.byteimg.com/img/mosaic-legacy/beef0000c5a77005e523~noop.png,,True,150010040000000,38.00-39.00万,,,,,0,1628414105218548031,15,马自达,跑车·停售,
马自达(进口),指导价：,3,Shinari,暂无报价,4011,https://p1-dcd.byteimg.com/img/motor-img/131b3493a76bd342896427d2b096b99c~noop.png,,True,150040110000000,暂无报价,,,,,0,1628414105218549282,15,马自达,轿车·概念车,
马自达(进口),指导价：,3,Kiyora,暂无报价,3999,https://p1-dcd.byteimg.com/img/motor-img/b66350035ccb5b48d31abe2a9a29e0f7~noop.png,,True,150039990000000,暂无报价,,,,,0,1628414105218550007,15,马自达,轿车·概念车,
马自达(进口),指导价：,3,Hazumi,暂无报价,2617,https://p9-dcd.byteimg.com/img/motor-img/be31428132568ac4050d1eb16eb77efb~noop.png,,True,150026170000000,暂无报价,,,,,0,1628414105218550702,15,马自达,轿车·概念车,
马自达(进口),指导价：,3,魁,暂无报价,1979,https://p1-dcd.byteimg.com/img/motor-img/a5f55235fd3ff55f36648a2edc668e66~noop.png,,True,150019790000000,暂无报价,,,,,0,1628414105218551447,15,马自达,轿车·概念车,
马自达(进口),指导价：,3,VISION COUPE,暂无报价,1964,https://p3-dcd.byteimg.com/img/mosaic-legacy/bef40000c9eca81d21e5~noop.png,,True,150019640000000,暂无报价,,,,,0,1628414105218552075,15,马自达,轿车·概念车,
马自达(进口),指导价：,3,Ryuga,暂无报价,4029,https://p3-dcd.byteimg.com/img/motor-img/7b9b0523dc7d11f1f18b51ef323a75ed~noop.png,,True,150040290000000,暂无报价,,,,,0,1628414105218553275,15,马自达,跑车·概念车,
马自达(进口),指导价：,3,马自达LM55,暂无报价,2695,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef600001aa479269589~noop.png,,True,150026950000000,暂无报价,,,,,0,1628414105218553885,15,马自达,跑车·概念车,
