sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type
道奇(进口),指导价：,3,Dart,暂无报价,2447,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef200013d42675224ec~noop.png,,True,540024470000000,暂无报价,,,,,0,1628413774364084026,54,道奇,轿车·未上市
道奇(进口),指导价：,3,Charger,暂无报价,2186,https://p1-dcd.byteimg.com/img/motor-img/0524827628dd7e39a344d8743ea0c86b~noop.png,,True,540021860000000,暂无报价,,,,,0,1628413774364084948,54,道奇,轿车·未上市
SRT,指导价：,3,Charger SRT,暂无报价,2351,https://p1-dcd.byteimg.com/img/mosaic-legacy/176760000159532ee082f~noop.png,,True,540023510000000,暂无报价,,,,,0,1628413774364086060,54,道奇,轿车·未上市
道奇(进口),指导价：,3,酷威,暂无报价,420,https://p1-dcd.byteimg.com/img/motor-img/249ab2615ab1b2f7225b4debdea6551d~noop.png,,True,540004200000000,暂无报价,,,,,0,1628413774364087653,54,道奇,SUV·未上市
道奇(进口),指导价：,3,Durango,暂无报价,2362,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef5000073906cdf1001~noop.png,,True,540023620000000,暂无报价,,,,,0,1628413774364088394,54,道奇,SUV·未上市
SRT,指导价：,3,Durango SRT,暂无报价,2025,https://p3-dcd.byteimg.com/img/mosaic-legacy/bef50000572bfb1801ca~noop.png,,True,540020250000000,暂无报价,,,,,0,1628413774364089126,54,道奇,SUV·未上市
道奇(进口),指导价：,3,凯领(海外),暂无报价,2429,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef5000076b05fa338b2~noop.png,,True,540024290000000,暂无报价,,,,,0,1628413774364090969,54,道奇,MPV·未上市
道奇(进口),指导价：,3,挑战者,暂无报价,2276,https://p1-dcd.byteimg.com/img/motor-img/c977eaee1cc96a5bdfe46c90194e0556~noop.png,,True,540022760000000,暂无报价,,,,,0,1628413774364092552,54,道奇,跑车·未上市
SRT,指导价：,3,挑战者 SRT,暂无报价,2316,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef50000738eb0bc4c4b~noop.png,,True,540023160000000,暂无报价,,,,,0,1628413774364093143,54,道奇,跑车·未上市
道奇(进口),指导价：,3,蝰蛇,暂无报价,1894,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef50000872b47f36798~noop.png,,True,540018940000000,暂无报价,,,,,0,1628413774364093804,54,道奇,跑车·未上市
道奇(进口),指导价：,3,道奇Ram,暂无报价,421,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef10000d54ae799e9c3~noop.png,,True,540004210000000,暂无报价,,,,,0,1628413774364095007,54,道奇,皮卡·未上市
道奇(进口),指导价：,1,锋哲,22.80-24.80万,418,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef600006bc5f9481be2~noop.png,,True,540004180000000,22.80-24.80万,,,,,0,1628413774364097942,54,道奇,轿车·停售
道奇(进口),指导价：,1,酷搏,19.99-21.99万,419,https://p1-dcd.byteimg.com/img/mosaic-legacy/88830000a0f96a7e2483~noop.png,,True,540004190000000,19.99-21.99万,,,,,0,1628413774364099285,54,道奇,SUV·停售
道奇(进口),指导价：,1,翼龙,暂无报价,3193,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef700006ad09baba7c9~noop.png,,True,540031930000000,暂无报价,,,,,0,1628413774364100066,54,道奇,SUV·停售
东南汽车,指导价：,1,凯领,23.90-33.90万,488,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef50000c5a43702cbc7~noop.png,,True,540004880000000,23.90-33.90万,,,,,0,1628413774364101288,54,道奇,MPV·停售
道奇(进口),指导价：,1,道奇D100,暂无报价,3560,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef00000d47e2cafa460~noop.png,,True,540035600000000,暂无报价,,,,,0,1628413774364102541,54,道奇,皮卡·停售
道奇(进口),指导价：,3,Circuit EV,暂无报价,3836,https://p9-dcd.byteimg.com/img/motor-img/1601ae9784c2b1cf7782184c84527df8~noop.png,,True,540038360000000,暂无报价,,,,,0,1628413774364103703,54,道奇,跑车·概念车
道奇(进口),指导价：,3,道奇M80,暂无报价,3772,https://p1-dcd.byteimg.com/img/motor-img/95c02d584f66299570d5640a1fb66e80~noop.png,,True,540037720000000,暂无报价,,,,,0,1628413774364105045,54,道奇,皮卡·概念车
道奇(进口),指导价：,3,Rampage,暂无报价,3987,https://p1-dcd.byteimg.com/img/motor-img/95c4bb590b33cb030def999fa41fdbd9~noop.png,,True,540039870000000,暂无报价,,,,,0,1628413774364105867,54,道奇,皮卡·概念车
