sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type,series_status_tag
上汽集团,指导价：,0,科莱威CLEVER,4.50-4.90万,3710,https://p1-dcd.byteimg.com/img/motor-img/0df783917aab490ada07cd607aa9dedf~noop.png,4.20-4.60万,False,360037100000000,4.50-4.90万,,,,,336,1628414241767105741,36,荣威,轿车,
上汽集团,指导价：,0,荣威i5,6.79-8.99万,3041,https://p1-dcd.byteimg.com/img/motor-img/cfdbd0410d0488997a9f6403b307d370~noop.png,5.99-8.19万,False,360030410000000,6.79-8.99万,,,,,357,1628414241767106626,36,荣威,轿车,
上汽集团,指导价：,0,荣威Ei5,12.88-16.11万,1760,https://p1-dcd.byteimg.com/img/motor-img/f44c223bbfe4ddf0d92ef89139ae89bd~noop.png,11.58-14.81万,False,360017600000000,12.88-16.11万,,,,,365,1628414241767107293,36,荣威,轿车,
上汽集团,指导价：,0,荣威i6,8.98-11.28万,1180,https://p1-dcd.byteimg.com/img/motor-img/eaf6cc30bcacc46b433e5df5f4569abe~noop.png,6.98-9.28万,False,360011800000000,8.98-11.28万,,,,,361,1628414241767107798,36,荣威,轿车,
上汽集团,指导价：,0,荣威i6 MAX,10.98-12.58万,4597,https://p1-dcd.byteimg.com/img/motor-img/b4ec243ea183268eaff3e092f2b6b680~noop.png,10.08-11.68万,False,360045970000000,10.98-12.58万,,,,,375,1628414241767108713,36,荣威,轿车,
上汽集团,指导价：,0,荣威ei6 MAX,13.68-18.88万,4601,https://p1-dcd.byteimg.com/img/motor-img/266e7ca38ec0c789653c38387dbaa4d6~noop.png,13.38-18.88万,False,360046010000000,13.68-18.88万,,,,,0,1628414241767109211,36,荣威,轿车,
上汽集团,指导价：,2,荣威Ei6 MAX,暂无报价,4582,https://p1-dcd.byteimg.com/img/motor-img/83ebc27436e880837de67c8ac9795071~noop.png,暂无报价,True,360045820000000,暂无报价,暂无上市时间,暂无报价,,,0,1628414241767109878,36,荣威,轿车,"{'type': 4, 'text': '即将上市'}"
上汽集团,指导价：,0,荣威RX3,6.98-9.68万,1619,https://p1-dcd.byteimg.com/img/motor-img/7a72b35f6c07573796372a87430d08fa~noop.png,6.58-9.18万,False,360016190000000,6.98-9.68万,,,,,363,1628414241767111714,36,荣威,SUV,
上汽集团,指导价：,0,荣威RX5,9.98-13.98万,1182,https://p1-dcd.byteimg.com/img/motor-img/2c0d4f6c69dc0660167d3c2c02fd733e~noop.png,8.98-13.48万,False,360011820000000,9.98-13.98万,,,,,378,1628414241767112109,36,荣威,SUV,
上汽集团,指导价：,0,荣威eRX5,15.58-16.58万,1183,https://p1-dcd.byteimg.com/img/motor-img/d5ec7c346e2f0c912f8fb4c06ee1b8be~noop.png,15.28-16.28万,False,360011830000000,15.58-16.58万,,,,,0,1628414241767112792,36,荣威,SUV,
上汽集团,指导价：,0,荣威RX5 MAX,11.88-16.98万,3381,https://p1-dcd.byteimg.com/img/motor-img/55de22a6e8e03660eb808f27aa350b24~noop.png,10.08-15.78万,False,360033810000000,11.88-16.98万,,,,,371,1628414241767113224,36,荣威,SUV,
