sub_brand_name,official_price_prefix,business_status,series_name,official_price,series_id,image_url,dealer_price,none_dealer_quote,motor_id,price,pre_sale_date,pre_sale_price,subsidy_price,series_right_tag,dcd_score,unique_id,brand_id,brand_name,car_type
双龙汽车,指导价：,3,RIOS,暂无报价,4138,https://p1-dcd.byteimg.com/img/motor-img/31d077ae4bb6d5570d11c2c5cf105e74~noop.png,,True,1630041380000000,暂无报价,,,,,0,1628414296247606764,163,双龙,SUV·未上市
双龙汽车,指导价：,3,蒂维拉,暂无报价,1219,https://p1-dcd.byteimg.com/img/motor-img/ac2eee6b1b45b6e58e128048e7e22db5~noop.png,,True,1630012190000000,暂无报价,,,,,0,1628414296247607666,163,双龙,SUV·未上市
双龙汽车,指导价：,3,柯兰多EV,暂无报价,4631,https://p1-dcd.byteimg.com/img/motor-img/5c097853d6a1a68c5b88c017f35a5c9d~noop.png,,True,1630046310000000,暂无报价,,,,,0,1628414296247608693,163,双龙,SUV·未上市
双龙汽车,指导价：,3,双龙SIV-1,暂无报价,3242,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef60000680679538d8b~noop.png,,True,1630032420000000,暂无报价,,,,,0,1628414296247609265,163,双龙,SUV·未上市
双龙汽车,指导价：,3,双龙XLV-Air,暂无报价,2262,https://p1-dcd.byteimg.com/img/mosaic-legacy/1767600001594ec6cec69~noop.png,,True,1630022620000000,暂无报价,,,,,0,1628414296247610000,163,双龙,SUV·未上市
双龙汽车,指导价：,3,Musso,暂无报价,2046,https://p1-dcd.byteimg.com/img/mosaic-legacy/beef000089e3d49d19e3~noop.png,,True,1630020460000000,暂无报价,,,,,0,1628414296247611159,163,双龙,皮卡·未上市
双龙汽车,指导价：,1,主席,39.80-69.80万,1218,https://p1-dcd.byteimg.com/img/mosaic-legacy/65de000108d2feffcb56~noop.png,,True,1630012180000000,39.80-69.80万,,,,,0,1628414296247612786,163,双龙,轿车·停售
双龙汽车,指导价：,1,爱腾,15.48-27.98万,1222,https://p1-dcd.byteimg.com/img/mosaic-legacy/bef200008b175d344918~noop.png,,True,1630012220000000,15.48-27.98万,,,,,0,1628414296247613775,163,双龙,SUV·停售
双龙汽车,指导价：,1,柯兰多,13.98-25.98万,1220,https://p1-dcd.byteimg.com/img/motor-img/5d60b067a77cb1593ad8aae8e0cbc384~noop.png,,True,1630012200000000,13.98-25.98万,,,,,0,1628414296247614286,163,双龙,SUV·停售
双龙汽车,指导价：,1,途凌,13.98-23.98万,1221,https://p9-dcd.byteimg.com/img/mosaic-legacy/bef000009b011d40f51d~noop.png,,True,1630012210000000,13.98-23.98万,,,,,0,1628414296247615426,163,双龙,SUV·停售
